,squareMeters,numberOfRooms,hasPool,cityCode,price
780,5443,17,1,35512,549119.0
781,15355,1,1,10908,1544783.2
782,6963,11,1,54919,703519.5
783,77261,32,0,67401,7727179.7
784,26694,68,0,75658,2672253.4
785,79744,36,0,92605,7979395.2
786,32084,20,0,72927,3214809.5
787,93703,46,0,33926,9377879.8
788,78984,62,1,57806,7910102.4
789,369,25,0,58183,39316.3
790,10697,16,0,41131,1074445.9
791,13349,65,1,3147,1339458.4
792,25791,74,1,65096,2582155.5
793,96687,11,0,31414,9676763.6
794,41083,69,0,90286,4114499.7
795,63078,38,1,74374,6316522.5
796,33935,12,0,30349,3400557.5
797,30104,88,0,120,3016757.6
798,44414,70,0,54108,4449908.3
799,95116,9,0,92387,9518424.0
800,16996,89,0,56372,1708754.5
801,15290,77,0,58566,1533827.9
802,57562,87,0,80004,5756919.8
803,22786,23,0,51461,2281031.1
804,84540,46,0,296,8459024.0
805,41168,99,1,53471,4123023.2
806,33622,77,1,93239,3371927.4
807,66878,22,0,3743,6692131.6
808,9815,96,1,19588,989932.0
809,81392,34,1,91918,8143562.9
810,95375,30,1,50519,9545994.8
811,29917,70,1,26297,2998840.1
812,16336,76,1,28105,1636600.8
813,90836,97,0,53732,9086961.1
814,60244,35,1,69892,6034513.5
815,43030,81,1,73973,4310671.0
816,5504,11,0,13791,559951.0
817,37620,55,0,9302,3764885.4
818,6313,18,1,27295,640633.4
819,52251,53,1,19714,5231126.5
820,75749,81,0,62511,7579803.0
821,31113,93,1,79608,3122972.0
822,18972,70,0,42286,1902042.0
823,28769,22,0,17297,2881959.1
824,44539,24,0,91046,4454837.7
825,17643,18,0,34506,1765047.4
826,52079,71,0,77966,5217238.5
827,76906,77,1,61028,7692420.9
828,88655,88,1,96284,8875673.7
829,87554,16,1,30135,8769996.0
830,7889,38,1,59730,793852.0
831,33185,28,1,37437,3325883.8
832,81860,68,0,95833,8190448.0
833,16335,35,0,14675,1635816.5
834,23164,79,0,59854,2322369.2
835,50839,93,0,4337,5091375.9
836,17432,49,1,81884,1751212.3
837,94930,27,0,44331,9499136.1
838,47601,29,1,16139,4765720.1
839,57143,81,0,13745,5716057.1
840,90614,77,1,95936,9065677.6
841,43245,83,0,51501,4325940.3
842,96666,95,1,25449,9672165.8
843,49608,59,1,71685,4965463.2
844,15385,69,0,98763,1548993.3
845,14973,91,0,52038,1501528.8
846,82285,19,0,73045,8229649.4
847,89520,47,0,68457,8952698.7
848,31454,12,0,53771,3148909.2
849,63341,81,0,45352,6338314.1
850,91166,100,1,89777,9123483.5
851,86153,7,1,11435,8627514.0
852,24519,54,1,5764,2456369.1
853,17458,69,0,97354,1751679.8
854,48568,18,0,40071,4860230.1
855,14881,68,0,9188,1498063.7
856,61123,25,1,27146,6123098.5
857,3854,7,0,32919,393085.9
858,86908,90,0,28155,8695385.4
859,55366,51,0,18443,5540333.1
860,17051,46,1,67578,1710016.3
861,14436,15,0,9002,1444902.2
862,34220,50,1,30858,3430761.6
863,95215,72,0,8349,9522466.9
864,82140,63,0,51301,8215500.3
865,5706,57,0,51600,574164.5
866,35778,92,0,16239,3580006.2
867,73323,43,1,8554,7334601.0
868,97544,65,0,74577,9760573.4
869,74037,75,0,185,7410767.7
870,27244,95,0,51203,2731619.6
871,7812,68,1,30594,786725.2
872,95800,83,1,75731,9591195.0
873,4442,11,0,10345,450428.6
874,71399,40,0,34136,7141237.6
875,8223,73,0,91132,828761.9
876,49694,47,0,42649,4973672.1
877,71661,54,1,30637,7173346.4
878,98826,87,1,7899,9894829.7
879,92000,54,0,559,9203514.1
880,82274,36,1,30208,8237371.3
881,28957,71,1,41445,2903240.2
882,45273,66,0,1531,4531464.7
883,27649,86,0,35839,2770975.7
884,78681,23,1,56264,7884526.5
885,30383,24,1,41613,3049140.0
886,16205,33,0,74857,1626165.0
887,35821,12,0,39266,3589966.3
888,96601,97,0,21619,9665463.5
889,34075,70,1,7956,3415018.5
890,64246,31,0,7469,6435521.5
891,8732,69,1,28331,876520.1
892,15807,34,0,58996,1587804.0
893,41409,100,1,85156,4149403.3
894,84748,29,0,57674,8480498.3
895,95514,64,1,88845,9557636.6
896,19596,10,0,44541,1965484.7
897,26886,88,1,48679,2692355.1
898,5017,48,0,71704,506461.3
899,817,80,1,96822,87408.3
900,56381,5,1,50835,5646091.9
901,45464,3,1,42973,4549774.1
902,63992,5,0,50384,6405553.5
903,81411,23,1,99433,8149663.8
904,67053,15,0,72156,6707304.9
905,13560,1,0,85418,1361612.1
906,59993,13,1,83164,6009243.5
907,95568,61,1,79841,9562024.2
908,50873,95,0,10919,5089609.8
909,56885,89,1,69885,5699848.1
910,72193,49,1,53046,7224575.2
911,39210,100,0,44287,3923171.1
912,82468,24,1,92478,8250786.9
913,64882,88,0,26142,6493005.0
914,98864,37,0,32055,9892826.6
915,71061,89,1,53656,7118344.8
916,46585,73,0,10008,4662821.0
917,41976,78,1,95137,4205798.0
918,52165,3,0,77195,5221495.8
919,89999,49,0,18801,9004222.0
920,65611,61,1,88748,6563935.9
921,16067,4,0,51833,1610057.7
922,57970,2,1,59184,5811905.3
923,50373,38,1,3519,5043556.3
924,12079,66,1,60660,1213149.0
925,36670,12,1,81486,3676149.3
926,2122,89,0,80189,219749.0
927,88458,5,1,25549,8853221.2
928,70603,35,0,21908,7065124.2
929,70091,62,1,37015,7019102.9
930,3886,86,1,37090,398355.1
931,64932,38,0,35842,6496287.6
932,4434,79,1,8718,453660.9
933,79441,54,0,84220,7949525.1
934,53077,84,0,83232,5317242.2
935,91526,63,1,92415,9154926.8
936,91334,54,0,79832,9142863.7
937,38674,79,1,49531,3881695.5
938,83033,36,0,75420,8313113.6
939,76692,42,0,24738,7673297.7
940,9468,3,1,84321,952050.6
941,1347,45,1,52035,142485.8
942,74970,60,1,91777,7509123.0
943,87957,56,1,75631,8800891.4
944,31560,74,0,88534,3159643.4
945,23804,58,1,80200,2386532.8
946,21765,79,1,98079,2184139.0
947,11192,18,1,80973,1129884.5
948,91569,74,1,59784,9166813.6
949,23554,69,1,18992,2365037.0
950,95444,10,1,95204,9547388.2
951,35447,94,0,66046,3550859.7
952,87502,32,1,59722,8761066.9
953,56188,31,1,11214,5627165.8
954,58234,22,1,88730,5826681.5
955,11130,77,1,56168,1123958.1
956,84920,20,1,9914,8498090.8
957,52593,7,1,4624,5266675.7
958,71830,84,1,49715,7198524.0
959,60443,27,0,75789,6050123.0
960,87140,89,0,95671,8719038.1
961,20466,54,1,27952,2050714.2
962,98983,28,0,87042,9907159.5
963,97600,92,0,25026,9766250.4
964,84478,54,1,94529,8455893.2
965,94293,2,0,75139,9434658.4
966,79363,63,1,23353,7939687.0
967,82102,34,0,7782,8212467.6
968,68916,19,0,90143,6893475.3
969,79078,60,0,38332,7911742.8
970,78304,100,0,68157,7838249.0
971,16318,7,0,60177,1641389.8
972,32263,76,1,27952,3235937.8
973,95800,34,0,34604,9585132.1
974,26659,18,1,78689,2677314.0
975,74995,94,0,65876,7505553.1
976,18399,88,1,70170,1841652.0
977,14099,88,1,94875,1417841.9
978,59805,45,0,16122,5986841.1
979,83388,97,0,45858,8339971.6
980,34049,10,0,26771,3413350.2
981,80863,57,0,98619,8089383.3
982,48854,79,0,42705,4890551.2
983,93002,53,0,65917,9302663.2
984,68895,50,1,24554,6891689.5
985,50058,72,0,45126,5009004.5
986,93342,7,0,54075,9340733.0
987,87586,41,0,42095,8759529.7
988,59564,62,1,72033,5962905.0
989,94512,89,0,15527,9457140.2
990,35145,44,0,17127,3515730.8
991,36050,56,0,33708,3611909.1
992,69630,70,1,87049,6973784.9
993,7019,33,0,82546,705568.8
994,3633,11,1,68732,375162.2
995,17193,18,1,88316,1724888.8
996,72730,58,0,37518,7276501.3
997,50152,39,0,1849,5018454.5
998,88898,53,1,71476,8902046.8
999,48819,75,0,29459,4887042.5
1000,92649,31,0,56098,9271774.1
1001,42485,1,0,23782,4251851.7
1002,65867,37,0,67725,6593211.4
1003,2372,41,0,60320,241014.3
1004,60514,46,1,76413,6059360.9
1005,93564,16,1,13427,9370487.9
1006,40622,96,0,51135,4071155.9
1007,24490,36,0,31922,2452012.9
1008,24386,69,0,96258,2445795.7
1009,83072,42,1,96852,8312353.4
1010,65741,88,0,81087,6575564.0
1011,48867,40,0,67928,4889559.3
1012,18148,96,1,50444,1821559.0
1013,20444,13,1,6108,2049492.3
1014,95591,85,0,56924,9560516.3
1015,46572,89,0,40052,4658899.3
1016,12849,48,0,27000,1290147.1
1017,21370,67,1,11,2142261.9
1018,13131,22,1,35636,1321934.3
1019,4489,54,1,80868,453812.6
1020,59286,77,1,25140,5940315.1
1021,38370,20,1,14234,3840886.8
1022,44479,4,0,58162,4453151.1
1023,27738,12,1,24970,2780182.8
1024,82680,89,1,39905,8273795.7
1025,52687,35,0,96309,5271994.4
1026,77043,22,1,61124,7709349.3
1027,58041,71,0,15169,5810358.6
1028,56147,70,0,22279,5621340.6
1029,96006,26,1,31832,9609774.3
1030,92541,5,0,70718,9255462.2
1031,20978,10,0,90537,2100765.6
1032,9210,87,1,10294,926256.0
1033,87699,92,0,39608,8777421.0
1034,81260,66,0,55551,8127110.2
1035,94015,33,0,45177,9409921.2
1036,33979,59,1,73305,3402494.4
1037,81065,95,1,31317,8116681.0
1038,61028,63,0,16006,6104386.6
1039,31419,80,0,51100,3147602.9
1040,70080,72,0,87769,7018061.4
1041,58314,75,1,32662,5836299.3
1042,92128,90,0,82984,9223230.9
1043,61615,54,0,11018,6162767.4
1044,92722,79,0,83194,9283890.9
1045,35755,7,0,37565,3578043.3
1046,59834,90,1,64277,5992116.8
1047,76297,88,1,32290,7637924.3
1048,89286,14,0,19140,8933700.6
1049,46367,47,0,34945,4648492.7
1050,7591,98,1,48020,765416.6
1051,37965,3,0,85595,3799673.0
1052,3155,53,1,3192,323586.5
1053,9845,75,1,89809,988800.2
1054,6363,36,0,46886,643101.3
1055,77566,38,0,57816,7762684.9
1056,99918,57,1,33628,10002945.0
1057,1108,66,0,13999,112384.0
1058,73867,99,0,74407,7391147.9
1059,3822,60,1,85456,392397.9
1060,85911,37,0,86247,8598134.4
1061,59582,69,0,17921,5965453.1
1062,92522,39,1,20389,9259875.5
1063,71418,20,1,2634,7147130.4
1064,15975,97,0,85721,1604852.1
1065,26721,12,1,88271,2676647.3
1066,27230,14,1,89665,2730690.0
1067,69664,73,0,48780,6973278.9
1068,59702,45,1,68711,5979963.4
1069,88079,30,1,53806,8810981.7
1070,7464,5,0,22624,749433.7
1071,36836,79,0,36935,3690931.9
1072,81118,43,0,68494,8114549.1
1073,21941,76,1,83271,2202238.2
1074,56509,59,0,49492,5654739.9
1075,2877,19,0,83334,296378.5
1076,5013,19,0,86460,504173.9
1077,14745,68,0,86423,1486405.3
1078,36511,20,0,81530,3652333.3
1079,49953,75,1,76554,5007612.1
1080,65297,73,1,22238,6536489.7
1081,9457,70,1,98638,953108.4
1082,14224,26,1,22460,1433009.3
1083,92860,28,1,46410,9291439.8
1084,82109,57,1,38203,8215749.0
1085,82907,81,1,90765,8297847.0
1086,85467,96,0,47070,8552777.6
1087,48861,27,0,12886,4890753.2
1088,20851,89,0,76716,2091090.4
1089,54531,42,0,23673,5456185.6
1090,71923,67,1,38345,7196257.2
1091,87018,37,0,38319,8707002.5
1092,82525,63,1,32886,8258910.8
1093,1562,77,0,12936,161885.3
1094,55877,30,0,26799,5589583.4
1095,29392,42,0,38294,2944295.3
1096,61067,81,0,67947,6109873.8
1097,92725,81,1,68299,9283435.3
1098,86614,65,1,15680,8671187.6
1099,85022,55,0,24645,8508095.2
1100,95388,66,0,13520,9543098.8
1101,389,28,1,47643,43545.0
1102,22254,94,1,12032,2233861.1
1103,17518,98,1,6914,1760239.8
1104,56997,84,0,21075,5704164.0
1105,76149,24,1,76688,7619731.9
1106,26223,35,1,53223,2630045.4
1107,88914,11,0,4480,8899500.5
1108,53822,82,0,84693,5383902.8
1109,22451,88,1,73962,2251128.9
1110,51678,100,0,24703,5175264.6
1111,77383,8,1,34091,7746930.4
1112,46018,47,1,95597,4612424.3
1113,43691,19,1,96161,4375504.3
1114,55209,80,0,91189,5532468.6
1115,24052,85,1,82201,2410520.5
1116,21482,43,1,72335,2156342.1
1117,34713,92,1,47253,3475991.0
1118,20395,11,1,16265,2041658.0
1119,2599,8,0,40789,267488.4
1120,81472,22,1,16662,8157989.3
1121,69945,5,0,26679,6998212.4
1122,61139,92,1,63244,6127221.6
1123,28899,6,0,49037,2892484.7
1124,23210,4,0,68109,2321968.4
1125,48670,25,1,27485,4874367.5
1126,60256,60,0,57262,6033836.6
1127,81902,38,0,99403,8192941.0
1128,22606,99,1,65198,2271736.8
1129,56613,58,0,34118,5673842.0
1130,54822,84,1,8145,5485078.6
1131,46536,57,0,92228,4660099.7
1132,61502,77,0,39079,6158082.9
1133,42079,5,0,40631,4213303.1
1134,1693,30,1,46600,174850.6
1135,28617,20,0,54971,2866340.5
1136,94394,79,0,91254,9441848.6
1137,71714,82,0,42915,7175059.6
1138,28076,4,1,90966,2819687.4
1139,88642,66,0,62361,8872635.1
1140,99532,17,0,79254,9954865.3
1141,70707,70,1,45156,7077984.1
1142,68985,67,1,93844,6910322.7
1143,20469,43,0,19825,2057093.3
1144,64930,54,1,9580,6510156.1
1145,47275,91,0,4548,4731933.0
1146,88658,94,1,7457,8869471.5
1147,51476,97,1,20959,5155902.7
1148,15351,93,0,14607,1539085.3
1149,66990,11,1,51023,6708186.1
1150,99338,73,1,16935,9941123.7
1151,18376,68,1,57224,1842716.7
1152,16214,65,0,28790,1629077.5
1153,42477,38,0,39099,4252254.1
1154,1331,73,0,38921,135115.6
1155,32433,33,1,42438,3253892.9
1156,16888,2,1,24199,1694620.6
1157,45206,39,1,72090,4527173.4
1158,77936,43,0,71732,7799946.1
1159,52324,70,1,6015,5240655.9
1160,94565,13,0,41401,9463275.4
1161,38273,17,1,62953,3832850.2
1162,50109,35,1,53434,5016997.5
1163,1887,70,1,91863,194035.5
1164,43891,36,1,22745,4394008.5
1165,43621,28,0,97969,4364041.0
1166,93924,77,0,15847,9396009.2
1167,70589,78,1,15297,7065959.9
1168,15729,36,0,442,1575961.8
1169,36849,25,1,50223,3689400.8
1170,68365,98,0,80261,6841624.1
1171,52478,20,1,91632,5252648.2
1172,67012,32,0,14937,6707398.4
1173,61335,61,1,28259,6137391.8
1174,3535,1,1,30010,358689.5
1175,79620,60,0,65740,7965223.9
1176,53596,87,1,8149,5369695.0
1177,74621,100,0,39637,7468927.3
1178,21749,44,1,4339,2181457.1
1179,60899,79,1,89739,6099761.4
1180,7957,70,0,64892,805480.1
1181,35941,83,0,90658,3596784.1
1182,97772,35,1,28602,9781828.3
1183,66508,75,0,56524,6652899.0
1184,30862,32,1,99355,3091919.1
1185,25872,18,0,15628,2589819.1
1186,81653,67,0,29697,8173862.7
1187,3261,6,1,45457,330590.0
1188,86301,57,1,96945,8634295.6
1189,31810,81,0,48530,3183159.4
1190,49386,96,1,27027,4943038.0
1191,82353,84,0,77619,8238845.1
1192,25998,57,1,20234,2618078.1
1193,43120,4,1,60947,4322504.0
1194,82202,100,1,47682,8227582.4
1195,51966,86,1,70351,5202574.4
1196,74988,62,1,21121,7513503.2
1197,35412,27,1,95056,3555286.4
1198,18179,14,1,50124,1822705.4
1199,35375,23,1,88073,3547670.6
1200,75731,13,0,31310,7581003.7
1201,40227,36,1,67337,4030969.7
1202,93046,70,1,62940,9312840.0
1203,16979,67,0,81031,1706608.2
1204,45273,54,1,97875,4535019.7
1205,62247,100,0,42837,6231793.0
1206,44913,30,0,33937,4493550.5
1207,60745,97,1,81543,6084063.5
1208,93571,47,0,65586,9361586.8
1209,15186,54,0,68059,1523188.1
1210,32024,91,1,92108,3207302.9
1211,30579,73,0,40829,3064236.2
1212,83117,48,0,50761,8314925.3
1213,75189,55,0,10068,7523363.5
1214,6121,70,0,8342,618710.4
1215,47554,86,1,76284,4765507.0
1216,38525,87,1,585,3861258.8
1217,76623,27,0,64868,7663621.1
1218,56430,86,1,66145,5651930.3
1219,89237,9,0,61909,8935828.4
1220,42495,49,1,96128,4254092.8
1221,2930,61,0,29549,298074.2
1222,34336,92,1,8540,3442471.3
1223,39222,55,0,10874,3929495.1
1224,36428,24,1,17210,3646080.5
1225,9852,85,0,94771,992182.0
1226,27197,43,1,79478,2727914.1
1227,30176,36,1,40392,3024957.1
1228,40057,56,0,74405,4007722.0
1229,54379,82,1,59671,5447444.2
1230,35131,20,1,598,3515398.1
1231,30872,54,0,59528,3088148.2
1232,94569,18,1,84696,9464117.0
1233,35714,84,0,7831,3578983.3
1234,63182,21,1,37179,6326321.0
1235,35122,45,1,85058,3519372.3
1236,49171,2,1,900,4931736.4
1237,83780,56,0,13031,8382464.0
1238,87781,72,1,74153,8789651.1
1239,93437,40,0,34307,9350312.9
1240,51477,14,1,42991,5152795.1
1241,33028,62,1,28557,3307652.6
1242,78173,67,0,39114,7819707.6
1243,85424,18,1,67302,8548350.5
1244,41303,43,0,33769,4132922.1
1245,96859,19,1,42707,9697543.0
1246,43455,37,1,99898,4353454.0
1247,66050,85,0,8500,6616556.8
1248,56659,43,1,69541,5671005.2
1249,58597,99,1,17260,5867655.1
1250,78552,67,1,44435,7861906.8
1251,36565,5,0,41430,3658403.7
1252,97843,40,0,73758,9790045.2
1253,49777,23,0,77840,4984030.0
1254,94847,31,1,31217,9493047.1
1255,5886,87,1,4949,594670.1
1256,85083,70,0,15966,8511641.4
1257,60153,68,1,28764,6021519.4
1258,13553,66,0,48244,1360671.7
1259,90797,98,0,41571,9082814.8
1260,66814,39,0,35784,6684800.8
1261,87182,38,1,16174,8723444.7
1262,85184,38,0,24845,8522151.8
1263,22216,50,0,19128,2227097.6
1264,20967,33,1,42201,2103788.6
1265,52948,91,1,3750,5301685.4
1266,69328,3,0,35251,6939925.7
1267,8759,60,0,13131,879516.3
1268,83475,29,1,83086,8354822.3
1269,68213,15,0,42558,6824757.8
1270,37041,95,1,7104,3712504.0
1271,45199,42,1,64468,4525009.7
1272,64514,85,1,88305,6458929.8
1273,55484,78,1,93481,5555288.6
1274,74310,4,0,73922,7436951.4
1275,75985,5,1,90127,7606736.4
1276,90110,64,0,81395,9019491.8
1277,77231,96,1,92011,7736121.8
1278,33135,29,0,6740,3319402.4
1279,25662,30,0,88555,2572373.2
1280,3479,15,0,10072,349192.6
1281,91004,36,0,58047,9102980.9
1282,41387,3,0,57749,4141466.8
1283,82616,76,0,98786,8262441.3
1284,40647,84,1,86548,4077290.7
1285,9410,26,0,38185,953870.4
1286,81166,80,0,42252,8119282.7
1287,21459,14,1,8301,2156838.5
1288,94674,52,1,48483,9477047.1
1289,76405,7,1,87103,7654143.9
1290,59302,85,1,10324,5940173.7
1291,5017,6,0,36901,505976.5
1292,45737,86,1,74646,4580439.1
1293,77021,24,1,77572,7708657.0
1294,37563,11,0,14020,3758386.4
1295,32561,12,0,61925,3259171.6
1296,97802,50,0,43368,9787101.1
1297,40792,37,0,65532,4083461.8
1298,96309,1,1,82647,9638086.1
1299,34131,4,0,3470,3418759.1
1300,7427,82,0,99585,743576.1
1301,93132,93,1,12062,9320824.8
1302,792,4,1,14057,86613.6
1303,87446,46,0,8242,8745320.6
1304,12664,49,1,24533,1276391.7
1305,52101,44,1,17601,5223673.1
1306,65052,24,0,11880,6507074.2
1307,96526,29,0,98433,9657476.2
1308,42943,27,1,97069,4303486.4
1309,51518,39,1,43714,5160065.9
1310,28311,88,0,17649,2833875.2
1311,40081,48,0,98496,4009410.2
1312,53020,64,1,84702,5309888.6
1313,5740,49,1,93489,578196.1
1314,91472,12,0,7452,9154295.2
1315,42820,94,0,62097,4284262.2
1316,56105,44,0,3345,5615435.3
1317,52370,47,1,24836,5249769.2
1318,16998,1,1,52302,1711614.3
1319,37394,85,1,5633,3747668.3
1320,39092,15,0,69520,3912190.8
1321,82310,69,0,98749,8235493.6
1322,79576,78,0,91759,7958981.1
1323,73717,72,1,93032,7380635.7
1324,33851,19,0,87130,3390907.3
1325,22878,99,1,40700,2293660.4
1326,30352,16,1,52631,3040502.8
1327,75549,16,0,49489,7561347.3
1328,95568,83,0,11191,9566990.3
1329,15180,44,0,50715,1518916.3
1330,57582,76,0,33073,5762906.4
1331,25112,40,0,56755,2518927.4
1332,12558,36,1,5495,1267518.4
1333,43262,98,1,85312,4338500.6
1334,15334,16,0,96896,1535869.6
1335,95409,46,0,24062,9544720.3
1336,58704,94,1,95054,5883585.6
1337,14213,73,1,48647,1428141.3
1338,56007,65,1,80059,5604820.0
1339,52330,1,1,29632,5245987.7
1340,74986,59,1,57577,7510238.9
1341,41043,1,0,35311,4105841.3
1342,90374,86,1,16877,9043292.6
1343,73664,52,0,49829,7368733.1
1344,64693,12,0,75306,6472400.1
1345,20743,19,0,67704,2080020.1
1346,1719,5,1,67427,180524.8
1347,61920,10,1,17973,6198911.0
1348,79047,7,0,15805,7913249.2
1349,1344,86,0,87526,135751.6
1350,90170,21,1,30045,9019821.0
1351,92196,29,1,75407,9224397.2
1352,5065,71,0,31117,516232.7
1353,7923,31,1,83587,799303.1
1354,80237,88,0,32911,8025945.6
1355,63681,29,1,59896,6373356.5
1356,33749,44,0,41592,3379097.1
1357,98664,15,1,98271,9876359.3
1358,7535,67,0,64984,756107.2
1359,29827,64,1,91629,2990376.3
1360,39734,99,1,89100,3983895.2
1361,1097,31,0,49603,114412.0
1362,79629,97,0,49542,7964152.9
1363,61480,64,0,92668,6149872.1
1364,89921,60,0,24597,8995782.8
1365,78256,13,0,52330,7832866.6
1366,2743,61,0,53307,276139.6
1367,33507,85,1,52734,3360225.3
1368,51859,59,0,34698,5190340.3
1369,9145,20,0,73838,919003.9
1370,60072,36,1,365,6021514.3
1371,33099,3,1,37460,3322097.0
1372,48299,88,1,36929,4838730.0
1373,72481,18,0,38921,7254308.1
1374,65822,70,0,67017,6585590.6
1375,40259,8,0,25815,4029000.3
1376,43653,13,1,44943,4374203.2
1377,44008,40,0,38622,4402299.2
1378,6578,34,1,2875,662084.8
1379,25210,98,0,69052,2525784.4
1380,72580,79,1,69700,7269915.6
1381,4722,57,0,9659,481417.5
1382,52967,19,0,2290,5304068.0
1383,48046,97,1,98015,4818306.5
1384,58725,76,1,85148,5876344.8
1385,80062,78,0,64253,8007951.1
1386,87547,11,0,68456,8756084.8
1387,10496,32,1,98562,1056525.7
1388,53466,98,1,65389,5354379.7
1389,81164,24,1,59977,8122770.5
1390,12125,50,1,10712,1219284.4
1391,73851,51,0,69766,7387211.7
1392,9327,96,1,72801,942653.1
1393,64000,54,1,3264,6407878.2
1394,4840,9,1,26167,497373.2
1395,48164,50,1,3834,4819035.3
1396,70087,79,1,81785,7025221.7
1397,68609,67,0,84408,6870074.0
1398,92037,100,1,90075,9216204.3
1399,34477,46,0,72350,3454533.5
1400,16009,87,1,50813,1609358.2
1401,66061,62,0,59318,6613492.0
1402,96142,6,1,94692,9622454.0
1403,34341,27,0,29078,3440578.7
1404,52576,67,1,10391,5260049.1
1405,31149,95,0,9266,3122865.2
1406,35958,96,0,76102,3602301.5
1407,4114,43,0,18746,415562.6
1408,39995,23,1,89016,4003367.8
1409,99227,26,1,90745,9936021.1
1410,39337,54,1,48318,3939660.7
1411,77980,24,1,47515,7808460.3
1412,63092,26,1,94272,6319624.0
1413,58974,44,0,45032,5904218.8
1414,91156,20,1,10616,9120679.9
1415,31045,100,0,22913,3109000.0
1416,17012,2,0,34231,1702289.9
1417,21258,38,1,96015,2131166.1
1418,82808,49,0,24564,8282112.4
1419,31696,1,0,95645,3172950.5
1420,76262,16,1,8600,7636698.1
1421,51127,76,0,86859,5116713.2
1422,13092,12,0,71008,1312532.9
1423,84722,8,1,3872,8479242.3
1424,28787,16,0,24159,2889198.8
1425,18436,31,1,28505,1852147.2
1426,3426,95,0,21290,345268.2
1427,27193,57,1,81972,2726538.6
1428,85431,3,0,74824,8550479.6
1429,11986,9,0,45263,1207946.4
1430,77744,34,0,69381,7781079.0
1431,41419,78,0,64762,4146569.2
1432,88441,86,1,38191,8854284.4
1433,6506,10,0,3225,658467.2
1434,61562,52,0,24,6164454.1
1435,69355,73,1,29861,6942882.3
1436,1453,44,1,35578,152267.9
1437,91524,23,1,135,9157838.3
1438,79375,43,0,35644,7942261.3
1439,15940,42,0,60924,1595269.0
1440,36425,79,0,23304,3654949.6
1441,83264,28,1,31355,8336224.1
1442,26018,58,1,46903,2608276.2
1443,52194,8,1,41561,5224594.7
1444,72570,98,0,33740,7260082.4
1445,88671,68,0,38715,8871592.7
1446,3796,28,1,86437,389975.4
1447,94129,29,0,87582,9419500.8
1448,60490,14,0,49456,6051979.8
1449,10206,42,0,15906,1024239.7
1450,14375,1,1,60832,1449663.9
1451,42168,6,0,530,4222857.3
1452,46695,77,1,59440,4680907.7
1453,1514,97,0,91122,156371.1
1454,24140,14,0,80883,2415551.4
1455,68309,3,0,8528,6836397.6
1456,59288,44,1,46030,5934463.1
1457,99173,83,1,8235,9927131.2
1458,20926,75,0,81773,2093781.1
